Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
307,Norfolk Southern,NSC,Industrials,Railroads,"$9,789 ","$2,013.00 ",238.31,236.62,238.24,252.06,255.59,268.52,270.35,279.24,281.51,280.9,283.32,265.41,266.68,257.83,259.08,253.54,253.38,239.25,240.67,293.05,293.37,265.27,268.9,297.71,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
308,Sonic Automotive,SAH,Consumer Cyclical,Auto & Truck Dealerships,"$9,767 ",($51.40),38.97,40.93,41.28,46.11,47,49.57,49.38,49.34,49.78,48.23,48.73,44.74,45.11,54.55,55,50.54,51.27,52.54,52.61,49.43,49.76,44.91,46.13,49.45,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
309,Advanced Micro Devices,AMD,Technology,Semiconductors,"$9,763 ","$2,490.00 ",92.11,85.64,86.83,84.51,85.365,78.5,80.155,81.62,81.97,80.08,81.01,93.93,94.04,106.19,105.93,110.72,111.3,102.9,102.6,120.23,119.45,158.37,160.37,143.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
310,United States Steel,X,Basic Materials,Steel,"$9,741 ","($1,165.00)",17.24,17.76,18.06,16.61,17,26.17,25.64,23.01,23.43,25.93,26.4,24,24.55,26.48,26.54,26.75,26.76,21.97,22,26.39,26.86,22.61,23.24,23.81,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
311,Markel,MKL,Financial Services,Insurance - Property & Casualty,"$9,735 ",$816.00 ,1031,969.48,978.05,1088.8,1102.37,1139.62,1138,1176.42,1186.38,1225.49,1233.79,1186.71,1188.55,1206.17,1213.25,1270.25,1275,1195.13,1201.88,1313.13,1316.26,1194.82,1211,1234,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
312,ODP,ODP,Consumer Cyclical,Specialty Retail,"$9,710 ",($319.00),29.31,42.69,43.07,38.27,39.39,43.29,43.33,40.43,40.82,43.74,43.87,48.01,48.07,47.33,47.5,47.17,47.18,40.16,42.1,43.3,43.48,37.76,38.92,39.28,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
313,AES,AES,Utilities,Utilities - Diversified,"$9,660 ",$46.00 ,23.71,24.39,24.66,26.56,27.07,26.81,27.04,27.82,28,25.41,25.57,26.07,26.33,23.7,23.92,23.87,24.08,22.83,23.04,25.13,25.05,23.38,23.72,24.3,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
314,Molson Coors Beverage,TAP,Consumer Defensive,Beverages - Brewers,"$9,654 ",($949.00),46.52,50.16,50.54,44.45,45.32,51.15,51.17,54.95,55.24,58.32,58.79,53.69,53.91,48.89,48.89,47.53,47.73,46.38,46.65,44.09,44.11,44.44,45.3,46.35,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
315,J.B. Hunt Transport Services,JBHT,Industrials,Integrated Freight & Logistics,"$9,637 ",$506.00 ,136.23,134.66,135.92,146.87,147.81,168.07,167.71,170.71,171.8,171.54,172.65,162.95,164.05,168.45,168.63,177.4,177.38,167.22,168.04,197.19,197.67,191.16,194.91,204.4,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
316,KKR,KKR,Financial Services,Asset Management,"$9,630 ","$2,002.50 ",40.52,38.95,39.25,45.56,46,48.85,49.55,56.58,57.01,55.69,56.33,59.24,59.45,63.76,64.23,64.29,64.25,60.88,61.35,79.67,79.99,74.45,76.07,74.5,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
317,Hormel Foods,HRL,Consumer Defensive,Packaged Foods,"$9,609 ",$908.10 ,46.69,46.86,46.66,46.37,46.39,47.78,47.74,46.2,46.25,48.54,48.77,47.75,47.73,46.38,46.46,45.54,45.59,41,41.09,42.32,42.33,41.4,41.57,48.81,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
318,Public Service Enterprise Group,PEG,Utilities,Utilities - Regulated Electric,"$9,603 ","$1,905.00 ",58.14,56.43,56.52,53.83,54.27,60.21,60.07,63.16,63.24,62.12,62.32,59.74,60,62.23,62.42,63.94,64.35,60.9,61.29,63.8,63.66,62.49,63.07,66.73,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
319,Steel Dynamics,STLD,Basic Materials,Steel,"$9,602 ",$550.80 ,37.66,34.27,34.97,41.58,42.99,50.76,50.4,54.22,55.18,62.43,65.5,59.6,60.43,64.45,64.945,67.49,67.27,58.48,58.35,66.08,66.96,59.8,61.6,62.07,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
320,Dick's Sporting Goods,DKS,Consumer Cyclical,Specialty Retail,"$9,584 ",$530.30 ,56.27,67.01,67.74,71.37,72.31,76.15,77.18,82.58,83.67,97.53,99.04,100.19,100.19,104.14,104.54,140.81,141.94,119.77,120.97,124.21,125.19,117.56,119.09,114.99,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
321,Mohawk Industries,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances","$9,552 ",$515.60 ,140.77,143.6,145.89,174.99,177.19,192.31,194.57,205.5,212.21,210.68,206.38,192.19,193.83,194.9,196.58,197.76,197.97,177.4,177.93,177.21,176.76,167.87,172.6,182.18,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
322,Murphy USA,MUSA,Consumer Cyclical,Specialty Retail,"$9,504 ",$386.10 ,131.62,124.57,124.65,124.65,126.29,144.56,145.01,139.4,140.22,134.81,135.28,133.37,134.13,147.51,147.22,155.28,156.27,167.26,167.8,162.95,162.99,173.33,175.9,199.24,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
323,Square,,,,"$9,498 ",$213.10 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
324,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,"$9,437 ","$1,431.00 ",120,129.15,130.43,115.59,116.63,128.34,129.99,131.88,132.61,131.67,131.53,131.97,132.24,141.8,142.04,152.83,153.47,145.31,145.23,146.78,146.7,148.68,149,173.01,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
325,Newell Brands,NWL,Consumer Defensive,Household & Personal Products,"$9,385 ",($770.00),21.78,24.02,24.3,23.17,23.56,26.78,26.64,26.96,27.14,28.69,29,27.47,27.59,24.75,25.11,25.41,25.4,22.14,22.49,22.89,23.65,21.47,21.8383,21.84,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
326,Liberty Media,LSXMA,Communication Services,Broadcasting,"$9,363 ","($1,421.00)",43.25,40.42,41.01,44.41,45.11,44.08,44.28,45.19,45.68,43.66,44,46.58,46.57,46.69,46.86,49.5,49.54,47.17,47.38,49.78,49.84,48.8,49.52,50.85,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
327,Huntington Ingalls Industries,HII,Industrials,Aerospace & Defense,"$9,361 ",$696.00 ,169.64,157.33,158.01,175.91,178.08,205.85,206,212.32,213.21,216.21,218.89,210.75,212.08,205.13,205.78,204.17,204.1,193.06,194.06,202.73,202.99,177.51,180,186.74,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
328,Cheniere Energy,LNG,Energy,Oil & Gas Midstream,"$9,358 ",($85.00),60.99,63.33,63.68,67.39,67.15,72.01,71.57,77.52,78.2,84.9,85.24,86.74,87.48,84.93,84.85,87.46,87.51,97.67,98.5,103.4,104,104.81,106.02,101.42,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
329,SpartanNash,SPTN,Consumer Defensive,Food Distribution,"$9,349 ",$75.90 ,17.5,18.52,18.74,18.23,18.43,19.63,19.64,19.37,19.51,20.97,21.04,19.31,19.44,19.45,19.51,21.5,21.59,21.9,21.9,23.14,23.25,23.93,24.12,25.76,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
330,Alcoa,AA,Basic Materials,Aluminum,"$9,286 ",($170.00),23.62,18,18.49,24.55,25.67,32.49,32.2,36.64,37.18,39.67,40.2,36.84,37.4,40.15,40.22,44.37,43.71,48.94,49.46,45.95,46.22,46.53,47.89,59.58,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
331,AGCO,AGCO,Industrials,Farm & Heavy Construction Machinery,"$9,150 ",$427.10 ,103.57,110.9,112.13,129.48,131.31,143.65,143.82,145.92,149.49,138.37,140.55,130.38,134.45,132.11,132.78,137.62,137.44,122.53,123.34,122.21,120.47,110.21,113.32,116.02,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
332,Voya Financial,VOYA,Financial Services,Financial Conglomerates,"$9,133 ",($206.00),58.85,55.46,55.93,60.28,61.28,63.64,63.79,67.82,68.36,65.52,66.18,61.5,61.825,64.4,64.91,64.98,64.84,61.39,61.69,69.77,70.13,62.14,63.34,66.31,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
333,NRG Energy,NRG,Utilities,Utilities - Independent Power Producers,"$9,093 ",$510.00 ,37.73,41.41,41.67,36.51,41.98,37.73,37.72,35.82,35.91,32.15,32.45,40.3,40.09,41.24,41.415,45.67,45.77,40.83,41.09,39.89,39.9,36.02,36.44,43.08,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
334,Interpublic Group,IPG,Communication Services,Advertising Agencies,"$9,061 ",$351.10 ,23.47,24.07,24.32,26.12,26.52,29.2,29.15,31.75,32.07,33.69,34.18,32.49,32.78,35.36,35.67,37.23,37.22,36.67,37,36.57,36.93,33.19,33.86,37.45,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
335,Campbell Soup,CPB,Consumer Defensive,Packaged Foods,"$9,050 ","$1,628.00 ",48.2,48.11,48.04,45.48,45.49,50.27,50.16,47.75,47.77,48.67,48.82,45.59,45.51,43.72,43.72,41.73,42.67,41.81,41.86,39.95,39.92,40.33,40.36,43.46,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
336,Southwest Airlines,LUV,Industrials,Airlines,"$9,048 ","($3,074.00)",46.48,43.94,44.34,58.13,59.55,61.06,61.27,62.78,63.01,61.46,61.94,53.09,53.6,50.52,50.6,49.78,50,51.43,53.77,47.28,47.34,44.4,44.99,42.84,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
337,News Corp.,NWSA,Communication Services,Entertainment,"$9,008 ","($1,269.00)",18.04,19.4,19.33,23.45,23.8,25.43,25.51,26.195,26.31,26.99,26.59,25.77,25.9,24.63,24.71,22.47,22.64,23.53,23.63,22.9,22.99,21.62,22.06,22.31,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
338,Eversource Energy,ES,Utilities,Utilities - Regulated Electric,"$8,904 ","$1,205.20 ",86.66,87.5,88.04,79.48,80.04,86.59,86.58,86.22,86.26,81.19,81.3,80.24,80,86.27,86.28,90.73,90.97,81.76,82.26,84.9,84.9,82.27,82.64,90.98,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
339,Alleghany,Y,,,"$8,897 ",$101.80 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
340,Air Products & Chemicals,APD,Basic Materials,Specialty Chemicals,"$8,856 ","$1,886.70 ",275.39,266.76,268.71,255.62,258.4,281.34,282.2,288.48,289.67,299.66,303.65,287.68,289.41,291.03,292.37,269.51,269.51,256.11,257.77,299.81,299.61,287.44,292.1,304.26,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
341,Auto-Owners Insurance,,,,"$8,853 ",$829.40 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
342,CenterPoint Energy,CNP,Utilities,Utilities - Regulated Electric,"$8,835 ",($773.00),21.67,21.09,21.29,19.44,19.8,22.65,22.65,24.49,24.52,25.3,25.39,24.52,24.58,25.46,25.5,25.09,25.17,24.6,25.19,26.04,26.12,25.91,26.29,27.91,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
343,Reliance Steel & Aluminum,RS,Basic Materials,Steel,"$8,812 ",$369.10 ,121.78,116.08,117.85,132.2,135.08,152.29,152.05,160.31,163.05,168.07,170.43,150.9,152.62,157.15,158.65,150.04,149.18,142.42,142.42,146.16,148.25,148.63,150.88,162.22,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
344,EMCOR Group,EME,Industrials,Engineering & Construction,"$8,797 ",$132.90 ,92.17,88.3,89.65,97.37,99.77,112.16,112.79,119.8,120.84,126.11,127,123.19,124.25,121.81,122.46,121.5,121.36,115.38,116.43,121.49,122.31,119.34,121.84,127.39,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
345,Owens & Minor,OMI,Healthcare,Medical Distribution,"$8,707 ",$29.90 ,27.48,29.08,29.16,34.01,34.12,37.59,37.41,36.09,36.45,44.71,44.55,42.33,42.7,46.25,46.12,37.28,37.32,31.29,32.02,35.88,35.97,40,40.78,43.5,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
346,Mosaic,MOS,Basic Materials,Agricultural Inputs,"$8,682 ",$666.10 ,23.35,25.96,26.3,29.4,30.37,31.61,31.96,35.18,35.3,36.14,36.62,31.91,32.49,31.23,31.41,32.18,32.03,35.72,36.04,41.57,41.25,34.22,35.19,39.29,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
347,Erie Insurance Group,,,,"$8,666 ","$1,173.10 ",,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
348,Genworth Financial,GNW,Financial Services,Insurance - Life,"$8,658 ",$178.00 ,2.62,2.84,2.89,3.12,3.25,3.32,3.3,4.32,4.37,4.2,4.19,3.9,3.94,3.34,3.35,3.75,3.77,3.75,3.81,4.11,4.12,3.82,3.91,4.05,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
349,Amphenol,APH,Technology,Electronic Components,"$8,599 ","$1,203.40 ",65.46,62.44,63,62.84,63.69,65.97,66.74,67.34,68.17,67.26,67.8,68.41,68.47,72.49,72.85,76.63,76.67,73.23,73.65,76.77,76.92,80.58,82.18,87.46,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
350,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,"$8,559 ",$313.50 ,41.25,38.25,38.63,43.265,44.63,46.37,46.76,48.67,49.35,44.54,44.98,42.66,42.73,44.5,44.53,53.29,53.54,51.74,52,58.27,58.56,69.44,71.55,85.71,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
351,Oneok,OKE,Energy,Oil & Gas Midstream,"$8,542 ",$612.80 ,39,39.83,40.36,44.29,45.51,50.66,50.82,52.34,52.89,52.74,53.66,55.64,56.5,51.97,52.05,52.52,52.51,57.99,58.31,63.62,64,59.84,61.5,58.76,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
352,United Rentals,URI,Industrials,Rental & Leasing Services,"$8,530 ",$890.00 ,234,243.01,247.92,297.38,304.11,329.31,331.51,319.95,324.58,333.96,338.61,319.01,323.2,329.55,332.65,352.65,352.38,350.93,351,379.11,380.5,338.74,348.95,332.29,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
353,Brighthouse Financial,BHF,Financial Services,Insurance - Life,"$8,503 ","($1,061.00)",36.57,35.36,35.88,39.89,41.1,44.25,44.2,46.79,47.59,48.66,48.88,45.54,45.89,43.06,43.3,48.96,48.57,45.23,45.33,50.23,50.63,48.61,49.93,51.8,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
354,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,"$8,497 ","$3,513.20 ",486.85,503.84,512.82,450.57,454.49,473.14,472,481.3,483.5,502.43,505.76,558.54,556.6,574.61,577.12,673.4,674.72,605.18,576.75,639.94,640,636.53,639.13,631.52,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
355,Eastman Chemical,EMN,Basic Materials,Specialty Chemicals,"$8,473 ",$478.00 ,101.16,98.35,100,109.26,111.09,110.12,110.25,115.39,116.93,125.4,127.74,116.75,118.01,112.72,113.58,113.16,113.47,100.74,101.77,104.03,101.99,104.29,106.9,120.91,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
356,CommScope Holding,COMM,Technology,Communication Equipment,"$8,436 ",($573.40),13.43,14.69,14.86,14.59,14.92,15.36,15.4,16.45,16.61,20.31,20.34,21.31,21.5,21.16,21.275,15.8,15.89,13.59,13.7,10.71,10.71,9.96,10.19,11.04,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
357,Ryder System,R,Industrials,Rental & Leasing Services,"$8,420 ",($122.30),62.47,62.59,63.4,67.77,69.31,75.65,76.35,79.84,80.94,81.79,82.84,74.33,75.16,76.15,76.44,79.49,79.42,82.71,83.37,84.95,85.06,83.08,85.09,82.43,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
358,Fifth Third Bancorp,FITB,Financial Services,Banks - Regional,"$8,402 ","$1,427.00 ",27.76,28.93,29.05,34.69,35.36,37.45,37.4,40.54,40.99,42.14,42.43,38.23,38.5,36.29,36.63,38.86,39.01,42.44,42.62,43.53,43.93,42.15,43.25,43.55,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
359,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,"$8,344 ",($11.80),220,210.93,213.16,214.14,217.04,228,228.03,240.32,240.25,239.72,242.4,233.89,234.02,224.34,224.91,211.14,212.87,210.69,211.59,216.81,216.91,225.33,227.16,250.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
360,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,"$8,341 ",$172.60 ,76.63,76.1,76.67,83.59,84.7,95.42,96.05,100.37,101.07,104.48,105.26,100.01,100.74,100.38,100.55,102.89,103.32,90.08,90.37,94.7,95.05,98.62,100.69,106.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
361,Global Partners,GLP,Energy,Oil & Gas Midstream,"$8,322 ",$102.20 ,16.65,20.11,20.34,20.17,20.28,21.36,21.69,24.13,24.55,25.45,25.75,25.92,26.16,26.81,26.87,20.26,20.38,21.18,21.1,23.34,23.41,22.76,22.99,23.49,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
362,Univar Solutions,UNVR,,,"$8,265 ",$52.90 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
363,Yum China Holdings,YUMC,Consumer Cyclical,Restaurants,"$8,263 ",$784.00 ,57.51,56.71,57.3,59.84,60.57,59.21,59.93,62.92,63.25,67.64,68.21,66.25,66.41,62.19,62.415,61.56,61.75,58.11,58.34,57.08,57.03,50.1,50.83,49.84,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
